,Artist,Title,Top100,URI
13592,baby bash,baby i'm back,1,6EfyEbyk4XjCisJz90V8Ki
13593,ying yang twins,wait (the whisper song),1,5Y78yINSOCW6xbOfGWNBg4
13594,t.i.,bring em out,1,3CcvahnsiArpTHYQEWV2Au
13595,destiny's child,cater 2 u,1,6uYAPqxP69zfpCbsTHXgiz
13596,amerie,1 thing,1,1mnqraQ8oV8MX92rdOFLWW
13597,foo fighters,best of you,1,5FZxsHWIvUsmSK1IAvm2pp
13598,mariah carey,it's like that,1,0sNY3XS9Tz1P957KZrQ6GZ
13599,natalie,goin' crazy,1,48JAAdtKgOQ4u4QRER6bJX
13600,carrie underwood,inside your heaven,1,25ry9EyyRsp1dDctlAclin
13601,kelly clarkson,because of you,1,3f3omU8n47Mqyab5nCaGyT
13602,fantasia,truth is,1,3QfsB9tPwAjMb5b9P7r3Z5
13603,pretty ricky,your body,1,5y4TDQdYzlT4eoQIPOgNDz
13604,jesse mccartney,beautiful soul,1,1HwpWwa6bnqqRhK8agG4RS
13605,gwen stefani,cool,1,469RmLzEsicj8VSn9aIuKV
13606,ludacris,get back,1,3njpLvANriMsdv3dgADEad
13607,50 cent,outta control,1,7BKi4ZcyMBXeAvJ1OPxhdV
13608,t.i.,u don't know me,1,2SuMoyOaAVBg5AzfKyZaKV
13609,natasha bedingfield,these words,1,6QLU1GKy2Zh2mOh2uoJ0TV
13610,the black eyed peas,don't lie,1,600qBKuhdgLqxZb1BqIE0T
13611,jennifer lopez,get right,1,0rLzyBecRbTpnBWvMtPVFR
13612,john mayer,daughters,1,5FPnjikbwlDMULCCCa6ZCJ
13613,toby keith,as good as i once was,1,7G6l2FtQyRhQgYgut2I6i8
13614,brooke valentine,girlfight,1,0GkkiqqRdjqmRDrWfTdemH
13615,john legend,ordinary people,1,2ZA4uMlSZjaoWGFqP1tsLI
13616,sean paul,we be burnin',1,4kOTDj4SiZPkW1p96WMDNv
13617,the click five,just the girl,1,1JURww012QnWAw0zZXi6Aa
13618,ryan cabrera,true,1,0jdeV5dSB3kUBRqe1xQJbh
13619,omarion,o,1,3gOBLrOvDovzHL4xBDQw0B
13620,mike jones,back then,1,5krOROgmf8adn3SJzeKLZy
13622,t-pain,i'm sprung,1,0F7rEdewJ6cSLylOZZpDu7
13623,gavin degraw,chariot,1,4vl2zwXsTmAxgu9iY0g6UK
13624,112,u already know,1,0ahRDzkKq0KEi7FRoHb0qk
13625,faith hill,mississippi girl,1,79YeQbd1p7MsuT7wHQLRYY
13626,ludacris,number one spot,1,5SV9SnHkuHMh446QsgQtry
13627,webbie,give me that,1,0KGZzYTmH3lfpSKOcjnOkp
13628,daniel powter,bad day,1,0mUyMawtxj1CJ76kn9gIZK
13629,sean paul,temperature,1,0k2GOhqsrxDTAbFFSdNJjT
13630,nelly furtado,promiscuous,1,47aQT2aV12TyilaoYi1NiD
13631,james blunt,you're beautiful,1,0vg4WnUWvze6pBOJDTq99k
13632,shakira,hips don't lie,1,3ZFTkvIE7kyPt6Nu3PEa7V
13633,natasha bedingfield,unwritten,1,1D1nixOVWOxvNfWi0UD7VX
13634,chamillionaire,ridin',1,3kZoay4ANo86ehb6s4RwS9
13635,justin timberlake,sexyback,1,0O45fw2L5vsWpdsOdXwNAR
13636,beyoncé,check on it,1,632ikkYPSHSHA5udZeuKvk
13637,mary j. blige,be without you,1,2YegxR5As7BeQuVp2U6pek
13638,"nelly, paul wall and ali & gipp",grillz,1,0Aqlt4N5h6rUtKnd09VXpr
13639,the fray,over my head (cable car),1,1N62wozuHCvczCkY4QidpP
13640,cassie,me & u,1,7k6IzwMGpxnRghE7YosnXT
13641,pussycat dolls,buttons,1,3BxWKCI06eQ5Od8TY2JBeA
13642,ne-yo,so sick,1,6brl7bwOHmGFkNw3MBqssT
13643,yung joc,it's goin' down,1,05Sgj1Hx03ZXc57gsV1kfX
13644,rihanna,sos,1,30cSNer6TV8x2utjULVeQ5
13645,panic! at the disco,i write sins not tragedies,1,4bPQs0PHn4xbipzdPfn6du
13646,the all-american rejects,move along,1,5lDriBxJd22IhOH9zTcFrV
13647,fergie,london bridge,1,7jRoWfRlLnGYEIEn4t4kbq
13648,red hot chili peppers,dani california,1,10Nmj3JCNoMeBQ87uw5j8k
13650,dem franchize boyz,"lean wit it, rock wit it",1,7cVmKBwzPsh4Fmb6SplfEm
13651,rascal flatts,what hurts the most,1,4bVuIlGQBMWS7vIhcx8Ae4
13652,the fray,how to save a life,1,5fVZC9GiM4e8vu99W0Xf6J
13653,rihanna,unfaithful,1,13xxBnXOuiBxVxJI458B0i
13654,snow patrol,chasing cars,1,11bD1JtSjlIgKgZG2134DZ
13655,hinder,lips of an angel,1,40LQiUUUKXVGyNs09lHVjW
13656,cascada,everytime we touch,1,1eOHw1k2AoluG4VyjBHLzX
13657,christina aguilera,ain't no other man,1,7huo2wvrCgRucUsjdSDLQV
13658,fall out boy,"dance, dance",1,0a7BloCiNzLDD9qSQHh5m7
13659,ludacris,money maker,1,2JpUkUR0OsOlUUfm6iS8ic
13660,bubba sparxxx,ms. new booty,1,0k6HUzaRHpQ3eEWr1C7Esh
13661,sean paul,(when you gonna) give it up to me,1,6k8uthjEbttfWXcGaNTQGD
13662,pussycat dolls,stickwitu,1,4NjR63Up0uMkQBlKvlZd1l
13663,t-pain,i'm 'n luv (wit a stripper),1,1lih9AUGlOI2qbAkptdBsr
13664,fort minor,where'd you go,1,7pAT4dOUzjq8Ziap5ShIqC
13665,chris brown,yo (excuse me miss),1,7DFnq8FYhHMCylykf6ZCxA
13666,kelly clarkson,walk away,1,25sA1vM4BFkTb5cJGWftFo
13667,d4l,laffy taffy,1,2ajhenDRiiAnCHHjsIOHhJ
13668,t.i.,what you know,1,0CAJdthKDdRjB2h8YOguN6
13669,the all-american rejects,dirty little secret,1,5lDriBxJd22IhOH9zTcFrV
13670,nickelback,savin' me,1,4Gd9PUEuOTOJtbgd4YxLXM
13671,mariah carey,don't forget about us,1,2hQU8LNZFUcXLUwqeABX3K
13672,ne-yo,sexy love,1,10aWGOqSDBqvNzJ9NeKDbK
13673,e-40,u and dat,1,7g7M96UGiA7OR79H86gV4m
13674,nickelback,far away,1,0ADZ5dmXhlfzjMw6lefoPl
13675,nick lachey,what's left of me,1,1bPqAXwNiVcM6zjJU1Z4Cd
13676,field mob,so what,1,0Uc706myy6Th7I6KQ9xA1x
13677,cherish,do it to it,1,6MBEjJlXQYXr8dfxDvZuoA
13678,kt tunstall,black horse and the cherry tree,1,0qAMjeQFyd1qD0LDiV8gWp
13679,juelz santana,there it go (the whistle song),1,50UkypyQJbSQLaXHke5Yep
13680,young dro,shoulder lean,1,2OqYarizUUGzSSNHPrDEii
13681,jamie foxx,unpredictable,1,3UNrtRxBBlWE70SjxnOo02
13682,justin timberlake,my love,1,4NeOWqHmlrGRuBvsLJC9rL
13683,eminem,shake that,1,0fGh0trRN1xz3s41r7V5ce
13684,chingy,pullin' me back,1,5hF2LnbkpnXCkksMSeWcxZ
13685,kelis,bossy,1,0Eu5SrReZzaJX0NLKI8tQS
13686,jibbs,chain hang low,1,0tYPj0NYa7vjlJaqlRSnJb
13687,akon,smack that,1,2kQuhkFX7uSVepCD3h29g5
13688,ray j,one wish,1,5qrzhg9Fmu8Amg2uMhHfe5
13689,chris brown,gimme that,1,53ETzLQQKFCzykRbqWb1ph
13690,yung joc,i know you see it,1,6giYNaycmjkbf7UmZ6RGtL
13691,bon jovi,who says you can't go home,1,5439qJTu5mVH9aeriwp03u
13692,jojo,too little too late,1,3hc7PLcmuZbJGPjhIore1i
13693,busta rhymes,touch it,1,7HiUa9Gkk3QddHWT4jKiXd
13694,daddy yankee,rompe,1,2Q85xwXagilpHKTfdrbC7M
13695,beyoncé,déjà vu,1,7Id9WVdUZXIK1jchXxvRH3
13696,rascal flatts,life is a highway,1,2Fs18NaCDuluPG1DHGw1XG
13697,evanescence,call me when you're sober,1,663Karu2rvKLdnY0eo1n3M
13698,carrie underwood,"jesus, take the wheel",1,3lec3CzDPAxsZokPph5w87
13699,danity kane,show stopper,1,5FRIqUXfTazrtRmYEGO4G0
13700,ciara,get up,1,4PrquuUN34hswtM71OMvxS
13701,blue october,hate me,1,1tL40tfdtUaSLek4DvDDr3
13702,pussycat dolls,beep,1,5TXNLJ2EENAt3Tf9MX4kT2
13703,dem franchize boyz,i think they like me,1,5a4AQWs84xeEyYUd1iC2Pn
13704,chris brown,say goodbye,1,5F7IJrXD6Fa3EmqoYE0gU4
13705,john mayer,waiting on the world to change,1,5imShWWzwqfAJ9gXFpGAQh
13706,the black eyed peas,pump it,1,0dRmDOc1MkMFBHw3uq30QQ
13707,madonna,hung up,1,3850dYVgOFIXJh5U4BFEWH
13708,three 6 mafia,stay fly,1,5MYFw4T2gy52pOGBN4EYHS
13709,ne-yo,when you're mad,1,5FXOEdfNW7nYQrBWtW49Cl
13710,t.i.,why you wanna,1,1g0oI97rPdYuWDIpkbtQdv
13711,pink,stupid girls,1,5oxGaQRd6cLnEcxxbw0soP
13712,taylor hicks,do i make you proud,1,2jv9Ppwz9u3lqWfXV0q2sW
13713,teddy geiger,for you i will (confidence),1,2ijMU9lYFCvGBzgwJ8Sd8q
13714,beyoncé,irreplaceable,1,6RX5iL93VZ5fKmyvNXvF1r
13715,rihanna,umbrella,1,49FYlytm3dAAraYgpoJZux
13716,gwen stefani,the sweet escape,1,66ZcOcouenzZEnzTJvoFmH
13717,fergie,big girls don't cry,1,3Q4WeJmzxuDpzMu9QjQqbM
13718,t-pain,buy u a drank (shawty snappin'),1,2aIdVb8v9KTpEZnftkz2mD
13719,carrie underwood,before he cheats,1,0ZUo4YjG4saFnEJhdWp9Bt
13720,plain white t's,hey there delilah,1,4RCWB3V8V0dignt99LZ8vH
13721,akon,i wanna love you,1,4xAk8Lw82G3YoVSOdVAsBx
13722,nelly furtado,say it right,1,5AtFypwxB2ShXSxNj12dEd
13723,fergie,glamorous,1,4KTtYhxFtFL7mBwnjkKfLm
13724,akon,don't matter,1,7I6DceMT3utDOHjcYCbrr4
13725,maroon 5,makes me wonder,1,1lHXlGlve5Zx8tXLhyjDwM
13726,shop boyz,party like a rockstar,1,1IYaMVfidzSfvCUZYXhsU1
13727,mims,this is why i'm hot,1,0AA6zq5ArZ1sSH7VIMi4NK
13728,daughtry,it's not over,1,234RqTZmnDTnxWlVciXHLD
13729,timbaland,the way i are,1,2bLqfJjuC5syrsgDsZfGmn
13730,fergie,fergalicious,1,1D066zixBwqFYqBhKgdPzp
13731,soulja boy tell 'em,crank that (soulja boy),1,66TRwr5uJwPt15mfFkzhbi
13732,timbaland,give it to me,1,0wbDgMuAoy7O7pL3a69uZx
13733,justin timberlake,what goes around... comes around,1,3pD0f7hSJg2XdQ6udw5Tey
13734,gym class heroes,cupid's chokehold,1,2Lhdl74nwwVGOE2Gv35QuK
13735,daughtry,home,1,2mobr1UlKjhxDTOVqng3jw
13736,kanye west,stronger,1,4fzsfWzRhPawzqhX8Qt9F3
13737,jim jones,we fly high,1,5rXkgeY6rpcHcsolCpXZHR
13738,pink,u + ur hand,1,7klL6qvAu4ZzthaUzLvtIN
13739,unk,walk it out,1,6lSylu4qTmLBGQB1zp5oCi
13740,sean kingston,beautiful girls,1,1hGy2eLcmC8eKx7qr1tOqx
13741,fall out boy,"this ain't a scene, it's an arms race",1,1oagRT7LfpVlNJN6FSZDGp
13742,t-pain,bartender,1,5kxddRG1RZaZROadk7iC4D
13743,huey,"pop, lock & drop it",1,6DbqCKweKwVkHgRv1CI53D
13744,ludacris,runaway love,1,3QnEp4rluCxUwgpXT43jmC
13745,nickelback,rockstar,1,6n9yCXvLhnYMgJIiIcMu7D
13746,fall out boy,thnks fr th mmrs,1,3Zwu2K0Qa5sT6teCCHPShP
13747,linkin park,what i've done,1,18lR4BzEs7e3qzc0KVkTpU
13748,justin timberlake,summer love,1,1MBM7CyZbwJpVbbZJnHHRg
13749,lloyd,you,1,5Y77SQxEr1eiofPeUTPHxM
13750,elliott yamin,wait for you,1,0U969xYNlAyfzi8P1TaO7u
13751,diddy,last night,1,5gfPJ45gpn3ThswDyeW0Qc
13752,fat joe,make it rain,1,1Ji8DhJGIQuV9kBiTgcChh
13753,fabolous,make me better,1,0YkJU6TjjwzsVXUPRIO0DB
13754,omarion,ice box,1,5qhlC4Rzals34zxovrPzKp
13755,robin thicke,lost without u,1,4V2F0DZrAXOWq9hkwMMG3x
13756,r. kelly,i'm a flirt,1,6w1DBbA8akxHPiBQ6nAyJq
13757,nickelback,if everyone cared,1,44w63XqGr3sATAzOnOySgF
13758,lloyd,get it shawty,1,2a03afRiyAbNAleOByVju4
13759,the red jumpsuit apparatus,face down,1,4wzjNqjKAKDU82e8uMhzmr
13760,baby boy da prince,the way i live,1,68Zq7PMcPIQE8ol1x3gAqw
13761,bow wow,shortie like mine,1,6oUGAx0vkBcnGzYkvw0ZsA
13762,the all-american rejects,it ends tonight,1,1FMHNVeJ9s1x1l1WlaRs2I
13763,hurricane chris,a bay bay,1,6MnFB3qurhmGs1xdjrz5Bg
13764,bone thugs-n-harmony,i tried,1,2elA6JLRaQ6iB7hxiuTKN4
13765,my chemical romance,welcome to the black parade,1,5wQnmLuC1W7ATsArWACrgW
13766,plies,shawty,1,0mYoKqA23wUUj7BTEgNzjg
13768,avril lavigne,keep holding on,1,4UPcXTh26ilb7owtuyHqNI
13769,keyshia cole,let it go,1,2RqZFOLOnzVmHUX7ZMcaES
13770,timbaland,apologize,1,6ucR4KfvsBFWCMVFDvyKKl
13771,colbie caillat,bubbly,1,0rFOs9paloAvEtzwDX1Kmc
13772,ciara,like a boy,1,358bOvBiZCS9fRzNYosw6c
13773,pink,who knew,1,7uYl7xgDeAOHP98obvrJvB
13774,kelly clarkson,never again,1,24y3tSyLdRbpVsKhQrR2oj
13775,j. holiday,bed,1,6TlRNJaezOdzdECnQeRuMM
13776,rich boy,throw some d's,1,6SmPPtaMnfxgz5duA6t9Cu
13777,amy winehouse,rehab,1,1L5tZi0izXsi5Kk5OJf4W0
13779,alicia keys,no one,1,6IwKcFdiRQZOWeYNhUiWIv
13780,boys like girls,the great escape,1,6GIrIt2M39wEGwjCQjGChX
13781,unk,2 step,1,34vVztCAeKpPtzYfGHQjiV
13782,paula deanda,walk away (remember me),1,0Sc9UwBpChiRKRF8DKvWKZ
13783,young jeezy,go getta,1,03b1NUHnoavfpLLKcEMfIb
13784,hellogoodbye,here (in your arms),1,4z1gmF4S1YsTj1pxiU47Qx
13785,pretty ricky,on the hotline,1,1zyqZONW985Cs4osz9wlsu
13786,gwen stefani,wind it up,1,1GeECVH4Msg1zLm8DExkbH
13787,baby bash,cyclone,1,0x1LCpY9Rgeq97VPajm81B
13788,rihanna,break it off,1,4PgtB6Sul8WDTRZCe5e8St
13789,lifehouse,first time,1,40Fp6pxcS9l08kL1R50mR4
13790,50 cent,ayo technology,1,36Hwcla06Q5BCr59CL0sBp
13791,bow wow,outta my system,1,3LGeYNY9aWQuBJovOOowqm
13792,taylor swift,teardrops on my guitar,1,7snx7w5WZLHovS0xC45ZfP
13793,rihanna,shut up and drive,1,4Tn2llBm1g0UlWctmgPL8Z
13794,red hot chili peppers,snow (hey oh),1,2aibwv5hGXSgw7Yru8IYTO
13795,chris brown,kiss kiss,1,3wKKkGVn7cVSfgPeYYIiXG
13796,crime mob and lil' scrappy,rock yo hips,1,6OH5Y0HMDVdXH7sLMorgT2
13797,justin timberlake,lovestoned,1,5iyE2d4U3Vc5cqY9mPTlpy
13798,hinder,better than me,1,10fddGyyeUquZZ2uPTjD7P
13799,finger eleven,paralyzer,1,28IEbk5a7twNTbUEvWslUb
13800,snoop dogg,that's that,1,3J58iVk8OXYAGG4YvOKG8u
13801,r. kelly,same girl,1,6OSmeoh8kXhCfz9WqvzDoJ
13802,flo rida,low,1,0CAfXk7DXMnon4gLudAp7J
13803,leona lewis,bleeding love,1,7wZUrN8oemZfsEd1CGkbXE
13804,lil wayne,lollipop,1,4P7VFiaZb3xrXoqGwZXC3J
13805,jordin sparks and chris brown,no air,1,0WCkFm0Ij9K0o1G3cxx6Xe
13806,sara bareilles,love song,1,4E6cwWJWZw2zWf7VFbH7wf
13807,usher,love in this club,1,5j0McHPthKpOXRr3fBq8M0
13808,chris brown,forever,1,3NZJlJemX3mzjf56MqC5ML
13809,ray j,sexy can i,1,0DdpxWfVvUGgkJv5536tiF
13810,rihanna,take a bow,1,3goSVuTt3fDYDP6kRnFwuL
13811,coldplay,viva la vida,1,1mea3bSkSGXuIRvnydlB5b
13812,katy perry,i kissed a girl,1,005lwxGU1tms6HGELIcUv9
13813,t.i.,whatever you like,1,1IAzD1muglOxOcPbUHs70R
13814,rihanna,disturbia,1,2VOomzT6VavJOGBeySqaMc
13815,rihanna,don't stop the music,1,0ByMNEPAPpOR5H69DVrTNy
13816,natasha bedingfield,pocketful of sunshine,1,1uigwk5hNV84zRd5YQQRTk
13817,ne-yo,closer,1,2XbfY2O2v3xwedUJ0J2kkr
13818,mariah carey,touch my body,1,2H1l4JczUDbiWfQtQElB05
13819,madonna,4 minutes,1,1oHClQEgDmmbcEx12Kc5nZ
13820,fergie,clumsy,1,50xeLNGKmskmYUSINhqvfa
13821,jason mraz,i'm yours,1,1EzrEOXmMH3G43AXT1y7pA
13822,jesse mccartney,leavin',1,20ORwCJusz4KS2PbTPVNKo
13823,kardinal offishall,dangerous,1,4NOZ35Dhucr6UlVyLOtktd
13824,jordin sparks,tattoo,1,3Ui2jdyxbZQrZohfM0NOgG
13825,miley cyrus,see you again,1,0G71WvIkF2K6HViJeFvOcM
13826,metro station,shake it,1,5619Ojc6t9evEEs3B7Drhe
13827,onerepublic,stop and stare,1,48s0QHJgmiNsth3WEO6U4M
13828,sean kingston,take you there,1,6AdLyvisRKHLAwARaZMGr6
13829,m.i.a.,paper planes,1,1kusepF3AacIEtUTYrw4GV
13830,katy perry,hot n cold,1,1y4eb6hmAvsqlDOl3fx9kk
13831,t.i.,live your life,1,3jlbL2OTD5YmIunYzgQTAN
13832,plies,bust it baby (part 2),1,4pkyUUoPFqsZHtWe6nkEG0
13833,estelle,american boy,1,22UDw8rSfLbUsaAGTXQ4Z8
13834,lil wayne,got money,1,46lIt6GmL0VkkbuUyGDbCs
13835,taylor swift,our song,1,15DeqWWQB4dcEWzJg15VrN
13836,danity kane,damaged,1,4yHFxB8kzzeuNvoouR8N0N
13837,lil wayne,a milli,1,6ScJMrlpiLfZUGtWp4QIVt
13838,buckcherry,sorry,1,0EbnUc05YEKhZRKgbrZWpq
13839,webbie,independent,1,65D95SmygxGCQGiI64eaZf
13840,t-pain,can't believe it,1,3xQCXDHNJXSVxECjTJCHFu
13841,alicia keys,like you'll never see me again,1,3JHDtmFdX9kdx9wz0md98U
13842,pussycat dolls,when i grow up,1,21pySLskKIKrhDziCX5ojQ
13843,snoop dogg,sexual eruption,1,3J58iVk8OXYAGG4YvOKG8u
13844,colby o'donis,what you got,1,3MldzywZOH4Uci6bq9noyJ
13845,3 doors down,it's not my time,1,0uybt73QFXaLCoxuVf6fhm
13846,leona lewis,better in time,1,2iXBZ32Fz5VDCLeE0JIdX5
13847,linkin park,shadow of the day,1,0OYcEfskah1egYHjYRvbg1
13848,wyclef jean,sweetest girl (dollar bill),1,4liGjmhCupa7RP9JaQELYx
13849,secondhand serenade,fall for you,1,7lWF2mVr1KKbVnaT2nSlPo
13850,flo rida,in the ayer,1,6RpiAj9Ofv0Uqp6n2OuRoh
13851,john mayer,say,1,6wZI4mdT8JwXgkGURnBQiq
13852,jordin sparks,one step at a time,1,5o4W6yWSJD9e9Ea8YC9WjF
13853,rihanna,hate that i love you,1,7iu0WYLdo4yksKf3seaxzI
13854,lupe fiasco,superstar,1,7dltD9eEX7X1zk8JJ9BS0e
13855,j. holiday,suffocate,1,3nJjIYchBNkYm7B8XfJf5N
13856,kevin rudolf,let it rock,1,6TrNRd98WksT9Kkmx9uj6R
13857,david banner,get like me,1,2IBF9lQ9lgVai8LkskI5L7
13858,colbie caillat,realize,1,5OGkKx8jP0A5KSULEc6XYZ
13859,young jeezy,put on,1,5dANgSy7v091dhiPnEXNrf
13860,david cook,the time of my life,1,6avyV3xlz2UFeiAUZ0SqyT
13861,three 6 mafia,lolli lolli (pop that body),1,4xWMTkwknjh8FzxNrkwLl6
13862,natasha bedingfield,love like this,1,49ppqF73rOz5Nyt1paRxIF
13863,jonas brothers,burnin' up,1,2VEsmoek0sol9MnJFyoG9e
13864,kanye west,love lockdown,1,1kxeWHF9PrCVZHvVskv8lg
13865,the-dream,i luv your girl,1,3wkNK8tJZ2stygNJm8RCRD
13866,david archuleta,crush,1,4wCD0qOFNRu1Q6O3N6ycm4
13867,plies,hypnotized,1,3LN41NUdHkyNqQhi9gExMm
13868,kanye west,good life,1,14blxrgE0VWAgv5aF2wWmx
13869,britney spears,womanizer,1,4fixebDZAVToLbUCuEloa2
13870,taylor swift,love story,1,1vrd6UOGamcKNGnSHJQlSt
13871,mary j. blige,just fine,1,33vzOPcd9FRirYGlCu32x4
13872,britney spears,piece of me,1,2EvwLVrnYbCZEG6Kx5DCRy
13873,rick ross,the boss,1,3n5qF6aprwEIjHWuH5jECM
13874,kid rock,all summer long,1,5rX6C5QVvvZB7XckETNych
13875,trey songz,can't help but wait,1,5k3VjTwIsOjQ2woGz3Yx71
13876,gavin degraw,in love with a girl,1,3zcmWxxUA7Em7X3IBqZGUo
13877,the game,my life,1,4GXH9A6fzuE0MNtqtzjhLg
13878,keyshia cole,i remember,1,1dObJGQUgJ7tWxJ0byON6W
13879,kanye west,flashing lights,1,31I3Rt1bPa2LrE74DdNizO
13880,lil wayne,mrs. officer,1,0EHR9OObFtjlhQB8wSt1m7
13881,miley cyrus,7 things,1,5ecZWU5uQOiCVSnPxBZNmT
13882,trace adkins,you're gonna miss this,1,68Q1r5zDnnYaHkh80yal4A
13883,gavin rossdale,love remains the same,1,4dOXc4Suk5eig0jiCqCN5Y
13884,daughtry,feels like tonight,1,2tVCFmn2zKg2wGXS1TCIIA
13885,saving abel,addicted,1,3pxCXv0NACYfYnLjFcQW5D
13886,santana,into the night,1,5Hv1QAbRWrUSUHaT0CmnMS
13887,keyshia cole,heaven sent,1,2E90KUsor4U2abOJGFKtfx
13888,2 pistols,she got it,1,11WuptzKtcVfPMYaf5aook
13889,the black eyed peas,boom boom pow,1,7xRNsqOQOgWbHV1nbXnfXN
13890,lady gaga,poker face,1,0WfKDYeUAoLA3vdvLKKWMW
13891,lady gaga,just dance,1,6w35eutJUJ0XIMr6XuTjR4
13892,the black eyed peas,i gotta feeling,1,4vp2J1l5RD4gMZwGFLfRAu
13893,flo rida,right round,1,3GpbwCm3YxiWDvy29Uo3vP
13894,beyoncé,single ladies (put a ring on it),1,5R9a4t5t5O0IsznsrKPVro
13895,kanye west,heartless,1,4EWCNWgDS8707fNSZ1oaA5
13896,the all-american rejects,gives you hell,1,6ihL9TjfRjadfEePzXXyVF
13897,taylor swift,you belong with me,1,3GCL1PydwsLodcpv0Ll1ch
13898,t.i.,dead and gone,1,7IhsLJMqdxoo7YAZjaSMru
13899,the fray,you found me,1,4IoYz8XqqdowINzfRrFnhi
13900,kings of leon,use somebody,1,5VGlqQANWDKJFl0MBG3sg2
13901,keri hilson,knock you down,1,58FUwmyGUqkt53YPUcm7cJ
13902,jamie foxx,blame it,1,08uGhvS5MfBk7crUCpnjva
13903,pitbull,i know you want me (calle ocho),1,13plQdOoWSSXPRUSZc5FuM
13904,soulja boy tell 'em,kiss me thru the phone,1,2q4rjDy9WhaN3o9MvDbO21
13905,jay sean,down,1,7LP4Es66zdY7CyjepqmvAg
13906,miley cyrus,the climb,1,0V8FYVlBFuXXTIvRnMbZyS
13907,drake,best i ever had,1,1GxHeBvQ9935Dd3cSfsfBa
13908,kelly clarkson,my life would suck without you,1,4Dm32oO01YpIubCHaAtKkN
13909,beyoncé,halo,1,4JehYebiI9JE8sR8MisGVb
13910,shinedown,second chance,1,0CwYG1UnRmOx8Q1EzElCIL
13911,britney spears,circus,1,4fixebDZAVToLbUCuEloa2
13912,kid cudi,day 'n' nite,1,5FEXPoPnzueFJQCPRIrC3c
13914,3oh!3,don't trust me,1,5jzX4dWVQeBTtfBaXnMRt5
13915,jay-z,run this town,1,7LR85XLWw2yXqKBSI5brbG
13916,sean kingston,fire burning,1,2oENJa1T33GJ0w8dC167G4
13917,jason derulo,whatcha say,1,67T6l4q3zVjC5nZZPXByU8
13918,lady gaga,lovegame,1,5c0Wgs68kjgViFCVDGLB2I
13919,katy perry,waking up in vegas,1,6fvxos1qSHrIgOkKw4dhWS
13920,jeremih,birthday sex,1,4NpDZPwSXmL0cCTaJuVrCw
13921,pink,sober,1,733ncRLzZQT5UtSPg1QmPc
13922,mariah carey,obsessed,1,3IcIIZMMS7UArJJPtEHXG8
13923,ne-yo,mad,1,50anCnlnvJqJOfIp95sKMg
13924,cobra starship,good girls go bad,1,7kMfu3KUydmrFVGEAhjtyl
13925,pitbull,hotel room service,1,6Rb0ptOEjBjPPQUlQtQGbL
13927,beyoncé,if i were a boy,1,26NX1wPt1TRCH536yocd6i
13928,keri hilson,turnin me on,1,1jEtDqwYCKpR0mlrMrrITx
13929,pussycat dolls,i hate this part,1,3tSuRiNgJmMqmYR23dCqnR
13930,nickelback,gotta be somebody,1,06T10fEzN8ZCcqzQZYA184
13931,pink,please don't leave me,1,2gnZad0pb6QtUqMLTj2AjI
13932,lady gaga,paparazzi,1,16Me2jlMlTX4xsps2j71mC
13933,akon,right now (na na na),1,1ARJhjuI6TNYZCxYygFQ4F
13934,jordin sparks,battlefield,1,1Nme6K1PYAh7p7uygyuRdf
13935,flo rida,sugar,1,4shgvM4ClrZeDiflNJwlGd
13936,owl city,fireflies,1,3DamFFqW32WihKkTVlwTYQ
13937,linkin park,new divide,1,6Wx88Mv6b9ofjKMKkdwOJd
13938,jay-z,empire state of mind,1,2igwFfvr1OAGX9SKDCPBwO
13939,daughtry,no surprise,1,6q4XLE5WeOBWftoc9gTl2P
13940,shakira,she wolf,1,4cS2HQ6jK80vqdY9ofpztx
13941,mario,break up,1,4UP5HP7IAnNdxD01g1lzQp
13942,beyoncé,sweet dreams,1,1FKxKGONukVFXWVJxAKmlz
13943,young money,every girl,1,6klZDCEsQzMELAPyovvpUw
13944,colbie caillat,fallin' for you,1,1le5KVGTF1xWf2aUj7ruLy
13945,the veronicas,untouched,1,0KlahhzNb98zyN83Vwae0l
13946,nickelback,if today was your last day,1,4QJLKU75Rg4558f4LbDBRi
13947,fabolous,throw it in the bag,1,6c0GmyBsE7mQtrVvxJaWc3
13948,boys like girls,love drunk,1,20X9OeC606XNwEtDBOym5u
13949,asher roth,i love college,1,1akgiRM3mN2nxu2AX6ACCW
13950,britney spears,if u seek amy,1,2hdy9Wt9qp7M7d0U3ossu2
13951,jason aldean,big green tractor,1,4KAzYqfcijCSZa2P3etHoM
13952,taylor swift,white horse,1,6wn61Fzx9XMxQmieLpoIhW
13953,green day,21 guns,1,64yrDBpcdwEdNY9loyEGbX
13954,soulja boy tell 'em,turn my swag on,1,6ATrsVaZT7XjkCynxM8cTS
13955,the-dream,rockin' that thang,1,3oJJ1dQBxiFYGMQSe2SluG
13956,zac brown band,chicken fried,1,4dGJf1SER1T6ooX46vwzRB
13957,beyoncé,diva,1,7eOG24Nx7j4nI3f9nOZTOi
13958,iyaz,replay,1,5vlEg2fT4cFWAqU5QptIpQ
13959,brad paisley,then,1,3XKbdb9GB6u3hsnUklQTav
13960,rob thomas,her diamonds,1,3LtwmK1OfN0dGs9jf3qSjn
13961,jesse mccartney,how do you sleep?,1,3jkdQNkDTxxXtjSO4l0o1H
13962,britney spears,3,1,6pymOcrCnMuCWdgGVTvUgP
